mm_dd_hh,ghi,dhi,dni,temp
07-20 23:00,0.0,0.0,0.0,20.5
07-21 00:00,0.0,0.0,0.0,20.3
07-21 01:00,0.0,0.0,0.0,20.7
07-21 02:00,0.0,0.0,0.0,20.1
07-21 03:00,0.0,0.0,0.0,19.4
07-21 04:00,9.0,9.0,0.0,19.1
07-21 05:00,67.0,63.0,24.2,19.8
07-21 06:00,128.0,114.0,44.0,20.8
07-21 07:00,127.0,113.0,29.9,21.0
07-21 08:00,308.0,188.0,198.5,21.8
07-21 09:00,462.0,244.0,303.6,22.6
07-21 10:00,447.0,310.0,171.0,22.3
07-21 11:00,185.0,183.0,2.4,21.0
07-21 12:00,158.0,158.0,0.0,20.2
07-21 13:00,412.0,316.0,116.5,21.1
07-21 14:00,117.0,117.0,0.0,19.1
07-21 15:00,70.0,70.0,0.0,17.2
07-21 16:00,55.0,55.0,0.0,16.8
07-21 17:00,21.0,21.0,0.0,16.4
07-21 18:00,16.0,16.0,0.0,16.1
07-21 19:00,8.0,8.0,0.0,15.9
07-21 20:00,0.0,0.0,0.0,15.6
07-21 21:00,0.0,0.0,0.0,15.5
07-21 22:00,0.0,0.0,0.0,15.4
07-21 23:00,0.0,0.0,0.0,15.3
07-22 00:00,0.0,0.0,0.0,15.4
07-22 01:00,0.0,0.0,0.0,15.1
07-22 02:00,0.0,0.0,0.0,15.5
07-22 03:00,0.0,0.0,0.0,15.4
07-22 04:00,12.0,8.0,69.6,15.5
07-22 05:00,100.0,43.0,350.8,16.6
07-22 06:00,238.0,73.0,522.7,18.4
07-22 07:00,390.0,92.0,640.0,19.2
07-22 08:00,415.0,159.0,425.1,19.6
07-22 09:00,469.0,235.0,326.8,20.5
07-22 10:00,527.0,188.0,424.1,20.9
07-22 11:00,466.0,277.0,223.3,21.2
07-22 12:00,757.0,146.0,715.2,22.4
07-22 13:00,599.0,196.0,490.2,21.0
07-22 14:00,618.0,155.0,615.6,22.1
07-22 15:00,440.0,206.0,360.5,20.7
07-22 16:00,362.0,171.0,367.2,20.4
07-22 17:00,210.0,126.0,224.7,19.8
07-22 18:00,140.0,57.0,376.7,19.0
07-22 19:00,27.0,19.0,93.9,18.2
07-22 20:00,0.0,0.0,0.0,17.5
07-22 21:00,0.0,0.0,0.0,17.1
07-22 22:00,0.0,0.0,0.0,16.8
07-22 23:00,0.0,0.0,0.0,16.6
07-23 00:00,0.0,0.0,0.0,16.5
07-23 01:00,0.0,0.0,0.0,16.8
07-23 02:00,0.0,0.0,0.0,16.6
07-23 03:00,0.0,0.0,0.0,16.4
07-23 04:00,10.0,9.0,17.8,16.5
07-23 05:00,87.0,45.0,263.0,17.2
07-23 06:00,225.0,78.0,469.6,18.2
07-23 07:00,384.0,94.0,626.0,19.4
07-23 08:00,504.0,117.0,645.0,20.4
07-23 09:00,616.0,148.0,655.4,21.2
07-23 10:00,588.0,261.0,410.0,21.9
07-23 11:00,729.0,171.0,660.6,22.6
07-23 12:00,772.0,140.0,741.4,23.3
07-23 13:00,734.0,138.0,726.6,23.4
07-23 14:00,605.0,152.0,603.9,23.6
07-23 15:00,520.0,144.0,581.1,23.6
07-23 16:00,375.0,131.0,471.1,23.5
07-23 17:00,275.0,89.0,500.7,22.8
07-23 18:00,143.0,56.0,399.5,21.6
07-23 19:00,31.0,18.0,154.9,19.8
07-23 20:00,0.0,0.0,0.0,18.7
07-23 21:00,0.0,0.0,0.0,18.1
07-23 22:00,0.0,0.0,0.0,17.5
07-23 23:00,0.0,0.0,0.0,17.0
07-24 00:00,0.0,0.0,0.0,16.6
07-24 01:00,0.0,0.0,0.0,16.0
07-24 02:00,0.0,0.0,0.0,15.4
07-24 03:00,0.0,0.0,0.0,14.9
07-24 04:00,8.0,8.0,0.0,15.1
07-24 05:00,77.0,59.0,114.8,16.2
07-24 06:00,174.0,121.0,170.7,17.8
07-24 07:00,257.0,195.0,134.5,19.2
07-24 08:00,284.0,251.0,55.2,19.8
07-24 09:00,412.0,316.0,134.8,20.6
07-24 10:00,566.0,309.0,323.1,21.8
07-24 11:00,610.0,340.0,320.4,22.6
07-24 12:00,574.0,363.0,248.1,23.1
07-24 13:00,763.0,178.0,714.9,23.6
07-24 14:00,593.0,185.0,545.3,23.4
07-24 15:00,463.0,239.0,347.3,23.2
07-24 16:00,265.0,203.0,120.2,22.7
07-24 17:00,112.0,110.0,5.4,22.1
07-24 18:00,61.0,61.0,0.0,21.6
07-24 19:00,12.0,12.0,0.0,20.8
07-24 20:00,0.0,0.0,0.0,19.5
07-24 21:00,0.0,0.0,0.0,18.2
07-24 22:00,0.0,0.0,0.0,17.6
07-24 23:00,0.0,0.0,0.0,17.3
07-25 00:00,0.0,0.0,0.0,17.1
07-25 01:00,0.0,0.0,0.0,17.4
07-25 02:00,0.0,0.0,0.0,16.6
07-25 03:00,0.0,0.0,0.0,16.5
07-25 04:00,9.0,7.0,37.5,15.9
07-25 05:00,85.0,51.0,220.8,17.0
07-25 06:00,213.0,83.0,422.4,18.3
07-25 07:00,369.0,103.0,580.3,20.0
07-25 08:00,534.0,105.0,720.4,21.4
07-25 09:00,632.0,123.0,717.1,22.4
07-25 10:00,671.0,174.0,626.3,23.2
07-25 11:00,706.0,176.0,630.3,23.9
07-25 12:00,743.0,186.0,656.3,24.5
07-25 13:00,684.0,273.0,503.5,24.2
07-25 14:00,545.0,241.0,407.4,24.1
07-25 15:00,439.0,133.0,476.1,24.1
07-25 16:00,411.0,116.0,574.8,23.9
07-25 17:00,275.0,84.0,521.3,23.5
07-25 18:00,124.0,54.0,329.7,22.2
07-25 19:00,27.0,16.0,135.3,20.8
07-25 20:00,0.0,0.0,0.0,19.8
07-25 21:00,0.0,0.0,0.0,18.7
07-25 22:00,0.0,0.0,0.0,18.0
07-25 23:00,0.0,0.0,0.0,17.2
07-26 00:00,0.0,0.0,0.0,16.8
07-26 01:00,0.0,0.0,0.0,16.1
07-26 02:00,0.0,0.0,0.0,16.1
07-26 03:00,0.0,0.0,0.0,16.2
07-26 04:00,5.0,5.0,0.0,16.4
07-26 05:00,28.0,28.0,0.0,17.0
07-26 06:00,62.0,59.0,9.8,17.7
07-26 07:00,208.0,113.0,208.4,18.7
07-26 08:00,314.0,207.0,180.4,19.5
07-26 09:00,302.0,246.0,79.1,20.0
07-26 10:00,326.0,264.0,78.3,20.0
07-26 11:00,454.0,335.0,141.9,21.0
07-26 12:00,348.0,303.0,53.1,20.3
07-26 13:00,524.0,298.0,277.5,20.8
07-26 14:00,391.0,261.0,174.7,21.0
07-26 15:00,283.0,230.0,82.8,20.9
07-26 16:00,159.0,153.0,11.7,20.5
07-26 17:00,89.0,89.0,0.0,19.9
07-26 18:00,62.0,62.0,0.0,19.5
07-26 19:00,14.0,13.0,12.5,18.5
07-26 20:00,0.0,0.0,0.0,17.9
07-26 21:00,0.0,0.0,0.0,17.8
07-26 22:00,0.0,0.0,0.0,17.5
07-26 23:00,0.0,0.0,0.0,17.3
07-27 00:00,0.0,0.0,0.0,17.0
07-27 01:00,0.0,0.0,0.0,15.2
07-27 02:00,0.0,0.0,0.0,15.4
07-27 03:00,0.0,0.0,0.0,15.8
07-27 04:00,5.0,5.0,0.0,15.8
07-27 05:00,36.0,34.0,13.5,16.4
07-27 06:00,54.0,54.0,0.0,16.9
07-27 07:00,97.0,93.0,8.8,17.7
07-27 08:00,309.0,221.0,148.9,19.2
07-27 09:00,562.0,235.0,463.5,20.6
07-27 10:00,636.0,184.0,572.6,21.3
07-27 11:00,719.0,173.0,652.5,22.1
07-27 12:00,692.0,154.0,637.0,22.6
07-27 13:00,717.0,155.0,691.9,22.5
07-27 14:00,647.0,128.0,699.7,22.8
07-27 15:00,538.0,123.0,650.4,22.6
07-27 16:00,419.0,100.0,627.7,22.4
07-27 17:00,269.0,84.0,512.5,22.0
07-27 18:00,125.0,53.0,348.8,21.1
07-27 19:00,25.0,15.0,127.5,19.7
07-27 20:00,0.0,0.0,0.0,18.3
07-27 21:00,0.0,0.0,0.0,17.5
07-27 22:00,0.0,0.0,0.0,17.0
07-27 23:00,0.0,0.0,0.0,16.4
07-28 00:00,0.0,0.0,0.0,16.0
07-28 01:00,0.0,0.0,0.0,16.5
07-28 02:00,0.0,0.0,0.0,16.5
07-28 03:00,0.0,0.0,0.0,16.5
07-28 04:00,3.0,3.0,0.0,16.4
07-28 05:00,25.0,25.0,0.0,16.5
07-28 06:00,56.0,56.0,0.0,16.5
07-28 07:00,128.0,109.0,42.2,16.7
07-28 08:00,163.0,145.0,30.6,17.3
07-28 09:00,175.0,175.0,0.0,17.6
07-28 10:00,218.0,214.0,5.1,18.5
07-28 11:00,185.0,154.0,37.1,17.5
07-28 12:00,180.0,174.0,7.1,18.5
07-28 13:00,215.0,207.0,9.9,17.4
07-28 14:00,263.0,194.0,93.3,18.9
07-28 15:00,326.0,229.0,152.6,19.1
07-28 16:00,163.0,129.0,67.3,17.5
07-28 17:00,206.0,105.0,282.1,18.0
07-28 18:00,118.0,60.0,285.2,18.1
07-28 19:00,21.0,14.0,91.0,17.5
07-28 20:00,0.0,0.0,0.0,17.1
07-28 21:00,0.0,0.0,0.0,16.4
07-28 22:00,0.0,0.0,0.0,15.9
07-28 23:00,0.0,0.0,0.0,15.6
07-29 00:00,0.0,0.0,0.0,15.1
07-29 01:00,0.0,0.0,0.0,14.8
07-29 02:00,0.0,0.0,0.0,14.7
07-29 03:00,0.0,0.0,0.0,14.3
07-29 04:00,6.0,5.0,21.1,13.9
07-29 05:00,76.0,46.0,211.2,14.4
07-29 06:00,162.0,103.0,198.9,15.4
07-29 07:00,110.0,110.0,0.0,15.0
07-29 08:00,259.0,165.0,160.4,16.0
07-29 09:00,482.0,260.0,316.8,17.5
07-29 10:00,642.0,262.0,484.1,18.5
07-29 11:00,694.0,203.0,589.8,19.4
07-29 12:00,722.0,201.0,620.0,20.0
07-29 13:00,725.0,156.0,704.5,20.5
07-29 14:00,645.0,128.0,701.5,20.5
07-29 15:00,534.0,114.0,663.5,20.5
07-29 16:00,400.0,102.0,592.8,20.0
07-29 17:00,249.0,75.0,490.0,19.4
07-29 18:00,126.0,50.0,379.8,18.3
07-29 19:00,23.0,14.0,119.5,16.9
07-29 20:00,0.0,0.0,0.0,16.0
07-29 21:00,0.0,0.0,0.0,15.7
07-29 22:00,0.0,0.0,0.0,15.2
07-29 23:00,0.0,0.0,0.0,14.4
07-30 00:00,0.0,0.0,0.0,13.8
07-30 01:00,0.0,0.0,0.0,13.4
07-30 02:00,0.0,0.0,0.0,13.2
07-30 03:00,0.0,0.0,0.0,12.6
07-30 04:00,5.0,4.0,21.8,13.0
07-30 05:00,73.0,42.0,223.1,14.1
07-30 06:00,187.0,94.0,316.6,15.8
07-30 07:00,294.0,109.0,415.4,16.8
07-30 08:00,488.0,164.0,555.4,18.1
07-30 09:00,399.0,277.0,174.7,18.1
07-30 10:00,312.0,255.0,72.8,15.8
07-30 11:00,492.0,277.0,259.0,17.8
07-30 12:00,703.0,241.0,551.3,19.5
07-30 13:00,587.0,289.0,370.0,20.2
07-30 14:00,354.0,271.0,113.0,19.5
07-30 15:00,531.0,122.0,648.9,20.0
07-30 16:00,413.0,106.0,614.2,20.0
07-30 17:00,202.0,75.0,360.8,19.1
07-30 18:00,102.0,61.0,208.4,18.5
07-30 19:00,14.0,13.0,13.6,17.2
07-30 20:00,0.0,0.0,0.0,15.6
07-30 21:00,0.0,0.0,0.0,14.8
07-30 22:00,0.0,0.0,0.0,14.8
07-30 23:00,0.0,0.0,0.0,14.9
07-31 00:00,0.0,0.0,0.0,14.2
07-31 01:00,0.0,0.0,0.0,14.1
07-31 02:00,0.0,0.0,0.0,14.2
07-31 03:00,0.0,0.0,0.0,14.7
07-31 04:00,2.0,2.0,0.0,14.6
07-31 05:00,51.0,46.0,36.8,14.6
07-31 06:00,100.0,82.0,61.9,15.4
07-31 07:00,133.0,125.0,18.1,16.1
07-31 08:00,233.0,190.0,74.0,17.2
07-31 09:00,398.0,222.0,252.9,18.1
07-31 10:00,590.0,212.0,484.5,19.0
07-31 11:00,389.0,318.0,85.8,18.6
07-31 12:00,327.0,262.0,77.8,18.5
07-31 13:00,415.0,223.0,239.1,18.3
07-31 14:00,335.0,165.0,232.3,17.5
07-31 15:00,332.0,171.0,256.5,17.9
07-31 16:00,322.0,136.0,374.3,18.1
07-31 17:00,202.0,109.0,266.6,18.1
07-31 18:00,81.0,52.0,150.0,17.6
07-31 19:00,18.0,13.0,69.4,16.6
07-31 20:00,0.0,0.0,0.0,15.9
07-31 21:00,0.0,0.0,0.0,15.6
07-31 22:00,0.0,0.0,0.0,15.5
07-31 23:00,0.0,0.0,0.0,15.6
08-01 00:00,0.0,0.0,0.0,14.9
08-01 01:00,0.0,0.0,0.0,14.9
08-01 02:00,0.0,0.0,0.0,15.4
08-01 03:00,0.0,0.0,0.0,14.9
08-01 04:00,0.0,0.0,0.0,14.9
08-01 05:00,6.0,6.0,0.0,15.0
08-01 06:00,55.0,53.0,7.0,15.9
08-01 07:00,204.0,154.0,113.7,17.1
08-01 08:00,273.0,207.0,114.2,17.2
08-01 09:00,282.0,236.0,66.3,18.1
08-01 10:00,520.0,296.0,288.0,19.9
08-01 11:00,262.0,226.0,43.6,18.9
08-01 12:00,473.0,265.0,249.6,20.0
08-01 13:00,597.0,211.0,482.3,21.0
08-01 14:00,663.0,130.0,730.9,21.6
08-01 15:00,506.0,118.0,621.1,21.5
08-01 16:00,391.0,94.0,601.5,21.2
08-01 17:00,249.0,79.0,492.1,20.6
08-01 18:00,103.0,49.0,284.5,19.1
08-01 19:00,18.0,12.0,85.4,17.6
08-01 20:00,0.0,0.0,0.0,16.6
08-01 21:00,0.0,0.0,0.0,15.9
08-01 22:00,0.0,0.0,0.0,15.6
08-01 23:00,0.0,0.0,0.0,15.4
08-02 00:00,0.0,0.0,0.0,15.1
08-02 01:00,0.0,0.0,0.0,14.4
08-02 02:00,0.0,0.0,0.0,13.9
08-02 03:00,0.0,0.0,0.0,13.5
08-02 04:00,4.0,3.0,24.3,13.4
08-02 05:00,74.0,36.0,294.1,14.4
08-02 06:00,205.0,77.0,449.6,16.0
08-02 07:00,351.0,113.0,544.7,17.2
08-02 08:00,464.0,157.0,533.5,18.4
08-02 09:00,584.0,143.0,638.3,19.4
08-02 10:00,672.0,178.0,637.1,20.2
08-02 11:00,691.0,197.0,600.2,20.8
08-02 12:00,727.0,171.0,669.3,21.5
08-02 13:00,687.0,178.0,638.0,21.4
08-02 14:00,587.0,162.0,585.0,21.5
08-02 15:00,441.0,177.0,424.6,21.5
08-02 16:00,321.0,194.0,258.8,21.2
08-02 17:00,165.0,130.0,102.3,20.5
08-02 18:00,70.0,62.0,43.0,20.0
08-02 19:00,12.0,12.0,0.0,18.6
08-02 20:00,0.0,0.0,0.0,17.3
08-02 21:00,0.0,0.0,0.0,16.5
08-02 22:00,0.0,0.0,0.0,16.2
08-02 23:00,0.0,0.0,0.0,16.1
08-03 00:00,0.0,0.0,0.0,15.7
08-03 01:00,0.0,0.0,0.0,15.1
08-03 02:00,0.0,0.0,0.0,14.9
08-03 03:00,0.0,0.0,0.0,14.5
08-03 04:00,3.0,3.0,0.0,14.1
08-03 05:00,39.0,38.0,7.9,14.6
08-03 06:00,105.0,98.0,24.9,15.1
08-03 07:00,250.0,149.0,232.7,16.2
08-03 08:00,479.0,125.0,618.1,17.5
08-03 09:00,590.0,143.0,649.4,18.5
08-03 10:00,654.0,172.0,623.7,19.1
08-03 11:00,701.0,169.0,648.4,19.7
08-03 12:00,653.0,185.0,565.1,19.9
08-03 13:00,656.0,144.0,644.0,20.0
08-03 14:00,573.0,160.0,570.7,20.0
08-03 15:00,403.0,160.0,392.7,19.8
08-03 16:00,376.0,115.0,535.5,19.5
08-03 17:00,212.0,104.0,319.0,18.5
08-03 18:00,77.0,71.0,32.9,17.0
08-03 19:00,14.0,12.0,30.0,15.4
08-03 20:00,0.0,0.0,0.0,14.9
08-03 21:00,0.0,0.0,0.0,14.6
08-03 22:00,0.0,0.0,0.0,14.6
08-03 23:00,0.0,0.0,0.0,14.7
08-04 00:00,0.0,0.0,0.0,14.7
08-04 01:00,0.0,0.0,0.0,15.0
08-04 02:00,0.0,0.0,0.0,15.1
08-04 03:00,0.0,0.0,0.0,15.2
08-04 04:00,2.0,2.0,0.0,15.0
08-04 05:00,38.0,34.0,32.7,15.4
08-04 06:00,45.0,45.0,0.0,15.4
08-04 07:00,105.0,90.0,34.8,16.3
08-04 08:00,115.0,112.0,5.3,16.6
08-04 09:00,130.0,128.0,2.9,16.9
08-04 10:00,253.0,234.0,24.7,17.6
08-04 11:00,429.0,360.0,84.4,19.5
08-04 12:00,674.0,223.0,546.3,21.1
08-04 13:00,631.0,190.0,556.6,21.4
08-04 14:00,563.0,171.0,543.9,21.9
08-04 15:00,427.0,167.0,422.4,21.9
08-04 16:00,325.0,135.0,392.5,22.1
08-04 17:00,230.0,81.0,444.8,21.8
08-04 18:00,109.0,51.0,324.7,20.0
08-04 19:00,16.0,10.0,92.6,18.3
08-04 20:00,0.0,0.0,0.0,17.9
08-04 21:00,0.0,0.0,0.0,17.5
08-04 22:00,0.0,0.0,0.0,17.7
08-04 23:00,0.0,0.0,0.0,17.5
08-05 00:00,0.0,0.0,0.0,17.5
08-05 01:00,0.0,0.0,0.0,17.7
08-05 02:00,0.0,0.0,0.0,17.5
08-05 03:00,0.0,0.0,0.0,17.4
08-05 04:00,2.0,2.0,0.0,17.4
08-05 05:00,58.0,34.0,201.6,18.2
08-05 06:00,180.0,77.0,374.2,19.9
08-05 07:00,210.0,141.0,161.2,21.0
08-05 08:00,191.0,175.0,28.2,21.6
08-05 09:00,148.0,140.0,11.7,21.7
08-05 10:00,82.0,82.0,0.0,20.8
08-05 11:00,51.0,51.0,0.0,19.9
08-05 12:00,276.0,182.0,114.2,20.6
08-05 13:00,109.0,109.0,0.0,18.0
08-05 14:00,92.0,92.0,0.0,15.7
08-05 15:00,54.0,54.0,0.0,15.4
08-05 16:00,104.0,104.0,0.0,15.9
08-05 17:00,106.0,106.0,0.0,16.4
08-05 18:00,101.0,51.0,286.2,15.9
08-05 19:00,14.0,9.0,79.5,14.9
08-05 20:00,0.0,0.0,0.0,14.4
08-05 21:00,0.0,0.0,0.0,14.6
08-05 22:00,0.0,0.0,0.0,14.7
08-05 23:00,0.0,0.0,0.0,14.5
08-06 00:00,0.0,0.0,0.0,14.1
08-06 01:00,0.0,0.0,0.0,13.1
08-06 02:00,0.0,0.0,0.0,12.4
08-06 03:00,0.0,0.0,0.0,12.1
08-06 04:00,2.0,2.0,0.0,11.9
08-06 05:00,66.0,32.0,294.2,12.6
08-06 06:00,205.0,63.0,522.1,13.9
08-06 07:00,367.0,81.0,672.9,15.2
08-06 08:00,521.0,93.0,758.5,16.5
08-06 09:00,645.0,106.0,792.4,17.8
08-06 10:00,660.0,149.0,668.1,18.3
08-06 11:00,732.0,147.0,719.9,19.2
08-06 12:00,674.0,158.0,629.3,20.0
08-06 13:00,727.0,145.0,739.9,20.8
08-06 14:00,401.0,215.0,260.3,20.2
08-06 15:00,521.0,141.0,623.9,20.7
08-06 16:00,337.0,156.0,379.4,20.2
08-06 17:00,248.0,77.0,522.1,19.4
08-06 18:00,110.0,46.0,374.9,17.8
08-06 19:00,13.0,8.0,82.1,16.3
08-06 20:00,0.0,0.0,0.0,14.8
08-06 21:00,0.0,0.0,0.0,13.2
08-06 22:00,0.0,0.0,0.0,12.6
08-06 23:00,0.0,0.0,0.0,12.1
08-07 00:00,0.0,0.0,0.0,11.4
08-07 01:00,0.0,0.0,0.0,10.8
08-07 02:00,0.0,0.0,0.0,10.5
08-07 03:00,0.0,0.0,0.0,10.8
08-07 04:00,2.0,2.0,0.0,11.1
08-07 05:00,56.0,43.0,116.0,12.4
08-07 06:00,162.0,104.0,215.8,14.1
08-07 07:00,321.0,131.0,450.3,16.8
08-07 08:00,479.0,152.0,582.5,19.1
08-07 09:00,616.0,158.0,676.1,20.8
08-07 10:00,742.0,117.0,820.0,22.2
08-07 11:00,783.0,153.0,777.9,23.1
08-07 12:00,725.0,263.0,565.4,23.5
08-07 13:00,683.0,280.0,514.3,23.8
08-07 14:00,681.0,121.0,787.0,24.2
08-07 15:00,569.0,95.0,782.5,24.5
08-07 16:00,421.0,83.0,713.9,24.2
08-07 17:00,258.0,69.0,583.9,23.1
08-07 18:00,108.0,45.0,378.1,21.4
08-07 19:00,12.0,9.0,51.0,19.5
08-07 20:00,0.0,0.0,0.0,18.1
08-07 21:00,0.0,0.0,0.0,16.3
08-07 22:00,0.0,0.0,0.0,15.7
08-07 23:00,0.0,0.0,0.0,16.2
08-08 00:00,0.0,0.0,0.0,16.5
08-08 01:00,0.0,0.0,0.0,16.1
08-08 02:00,0.0,0.0,0.0,15.9
08-08 03:00,0.0,0.0,0.0,15.6
08-08 04:00,1.0,1.0,0.0,15.8
08-08 05:00,49.0,33.0,147.4,16.8
08-08 06:00,165.0,90.0,282.6,18.5
08-08 07:00,341.0,99.0,577.8,21.2
08-08 08:00,439.0,159.0,501.4,23.0
08-08 09:00,629.0,106.0,775.3,24.5
08-08 10:00,456.0,327.0,169.9,24.6
08-08 11:00,434.0,298.0,168.5,25.0
08-08 12:00,299.0,240.0,72.5,24.7
08-08 13:00,475.0,241.0,299.8,25.9
08-08 14:00,323.0,227.0,135.5,25.8
08-08 15:00,115.0,115.0,0.0,24.5
08-08 16:00,71.0,71.0,0.0,23.0
08-08 17:00,116.0,89.0,84.4,22.2
08-08 18:00,66.0,46.0,123.1,21.1
08-08 19:00,6.0,5.0,17.6,19.9
08-08 20:00,0.0,0.0,0.0,19.1
08-08 21:00,0.0,0.0,0.0,18.5
08-08 22:00,0.0,0.0,0.0,18.6
08-08 23:00,0.0,0.0,0.0,18.0
08-09 00:00,0.0,0.0,0.0,17.2
08-09 01:00,0.0,0.0,0.0,15.7
08-09 02:00,0.0,0.0,0.0,15.9
08-09 03:00,0.0,0.0,0.0,15.9
08-09 04:00,1.0,1.0,0.0,15.4
08-09 05:00,55.0,33.0,207.5,16.1
08-09 06:00,192.0,62.0,496.1,17.8
08-09 07:00,350.0,76.0,659.1,20.4
08-09 08:00,501.0,89.0,741.8,23.2
08-09 09:00,623.0,139.0,720.6,25.4
08-09 10:00,571.0,312.0,342.4,26.2
08-09 11:00,603.0,331.0,338.2,26.8
08-09 12:00,511.0,379.0,162.7,26.7
08-09 13:00,497.0,334.0,209.6,27.1
08-09 14:00,664.0,111.0,784.4,28.2
08-09 15:00,352.0,205.0,245.5,27.6
08-09 16:00,395.0,86.0,663.1,27.8
08-09 17:00,242.0,67.0,554.2,26.4
08-09 18:00,97.0,41.0,353.9,24.5
08-09 19:00,9.0,6.0,54.8,22.4
08-09 20:00,0.0,0.0,0.0,20.9
08-09 21:00,0.0,0.0,0.0,20.4
08-09 22:00,0.0,0.0,0.0,20.2
08-09 23:00,0.0,0.0,0.0,19.3
08-10 00:00,0.0,0.0,0.0,19.0
08-10 01:00,0.0,0.0,0.0,17.7
08-10 02:00,0.0,0.0,0.0,17.6
08-10 03:00,0.0,0.0,0.0,17.5
08-10 04:00,1.0,1.0,0.0,17.8
08-10 05:00,36.0,29.0,67.1,17.9
08-10 06:00,122.0,97.0,96.6,18.5
08-10 07:00,316.0,98.0,528.4,19.3
08-10 08:00,477.0,120.0,646.3,20.0
08-10 09:00,601.0,142.0,686.3,20.8
08-10 10:00,721.0,120.0,797.5,21.6
08-10 11:00,800.0,106.0,866.2,22.3
08-10 12:00,808.0,107.0,867.2,22.9
08-10 13:00,736.0,131.0,781.3,23.6
08-10 14:00,658.0,132.0,749.6,24.1
08-10 15:00,526.0,126.0,672.0,23.3
08-10 16:00,392.0,98.0,636.1,23.2
08-10 17:00,247.0,68.0,574.3,22.8
08-10 18:00,98.0,40.0,376.8,21.0
08-10 19:00,8.0,6.0,38.0,19.1
08-10 20:00,0.0,0.0,0.0,17.8
08-10 21:00,0.0,0.0,0.0,17.0
08-10 22:00,0.0,0.0,0.0,16.0
08-10 23:00,0.0,0.0,0.0,14.9
08-11 00:00,0.0,0.0,0.0,14.5
08-11 01:00,0.0,0.0,0.0,12.1
08-11 02:00,0.0,0.0,0.0,11.5
08-11 03:00,0.0,0.0,0.0,10.9
08-11 04:00,0.0,0.0,0.0,10.6
08-11 05:00,56.0,26.0,292.1,12.2
08-11 06:00,194.0,59.0,528.8,14.9
08-11 07:00,355.0,76.0,681.6,17.9
08-11 08:00,512.0,89.0,770.0,20.5
08-11 09:00,645.0,97.0,823.1,22.1
08-11 10:00,743.0,103.0,852.5,22.9
08-11 11:00,798.0,105.0,868.1,23.6
08-11 12:00,807.0,105.0,871.8,24.2
08-11 13:00,764.0,103.0,857.2,24.5
08-11 14:00,680.0,99.0,832.1,24.8
08-11 15:00,557.0,90.0,789.4,24.7
08-11 16:00,408.0,80.0,715.7,24.5
08-11 17:00,246.0,64.0,591.8,23.8
08-11 18:00,96.0,39.0,381.2,22.0
08-11 19:00,7.0,5.0,39.7,20.5
08-11 20:00,0.0,0.0,0.0,18.6
08-11 21:00,0.0,0.0,0.0,17.0
08-11 22:00,0.0,0.0,0.0,16.0
08-11 23:00,0.0,0.0,0.0,15.2
08-12 00:00,0.0,0.0,0.0,14.6
08-12 01:00,0.0,0.0,0.0,12.8
08-12 02:00,0.0,0.0,0.0,12.6
08-12 03:00,0.0,0.0,0.0,12.1
08-12 04:00,0.0,0.0,0.0,11.8
08-12 05:00,53.0,25.0,277.1,13.4
08-12 06:00,187.0,57.0,516.1,15.6
08-12 07:00,345.0,75.0,664.8,18.6
08-12 08:00,499.0,87.0,754.2,21.6
08-12 09:00,631.0,95.0,808.7,23.8
08-12 10:00,729.0,100.0,841.2,25.2
08-12 11:00,784.0,101.0,858.8,26.1
08-12 12:00,793.0,102.0,861.5,26.6
08-12 13:00,753.0,99.0,851.7,27.2
08-12 14:00,669.0,95.0,826.2,27.5
08-12 15:00,546.0,88.0,779.1,27.6
08-12 16:00,398.0,78.0,704.3,27.5
08-12 17:00,238.0,62.0,580.3,26.6
08-12 18:00,91.0,37.0,372.2,24.6
08-12 19:00,6.0,4.0,41.5,22.2
08-12 20:00,0.0,0.0,0.0,20.4
08-12 21:00,0.0,0.0,0.0,19.4
08-12 22:00,0.0,0.0,0.0,18.8
08-12 23:00,0.0,0.0,0.0,18.2
08-13 00:00,0.0,0.0,0.0,17.5
08-13 01:00,0.0,0.0,0.0,16.4
08-13 02:00,0.0,0.0,0.0,15.9
08-13 03:00,0.0,0.0,0.0,15.6
08-13 04:00,0.0,0.0,0.0,15.5
08-13 05:00,51.0,24.0,271.7,16.5
08-13 06:00,185.0,55.0,523.3,18.5
08-13 07:00,345.0,73.0,675.2,21.4
08-13 08:00,499.0,85.0,762.2,24.1
08-13 09:00,628.0,92.0,812.4,26.1
08-13 10:00,723.0,98.0,839.3,27.6
08-13 11:00,775.0,102.0,849.5,28.9
08-13 12:00,781.0,102.0,849.9,29.9
08-13 13:00,744.0,98.0,845.0,30.5
08-13 14:00,659.0,94.0,817.4,30.8
08-13 15:00,533.0,89.0,760.2,30.8
08-13 16:00,387.0,79.0,684.0,30.5
08-13 17:00,230.0,62.0,561.8,29.4
08-13 18:00,86.0,36.0,355.6,27.3
08-13 19:00,5.0,4.0,21.7,25.2
08-13 20:00,0.0,0.0,0.0,23.9
08-13 21:00,0.0,0.0,0.0,22.3
08-13 22:00,0.0,0.0,0.0,20.8
08-13 23:00,0.0,0.0,0.0,20.3
08-14 00:00,0.0,0.0,0.0,19.8
08-14 01:00,0.0,0.0,0.0,17.6
08-14 02:00,0.0,0.0,0.0,17.2
08-14 03:00,0.0,0.0,0.0,16.8
08-14 04:00,0.0,0.0,0.0,16.2
